id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
cfubb7fwsq1srdvesis6v059,APPROVED,2021-01-16T16:22:08Z,2021-01-16T16:27:02Z,294.423,35,1074,1,100,2021-01-17T01:29:58Z,684BBD13,United States,United States,DATA EXPIRED,White,English,United States,Female,DATA EXPIRED
8cclyicw1gltqy0kpekvcec5,APPROVED,2021-01-16T16:22:05Z,2021-01-16T16:25:40Z,215.545,48,841,0,100,2021-01-17T01:29:59Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
nd8uc7r16esgg2xg9muv7hn2,APPROVED,2021-01-16T16:22:04Z,2021-01-16T16:42:14Z,1210.351,37,14,0,100,2021-01-17T01:30:05Z,684BBD13,United States,United States,Full-Time,White,NA,United States,Male,No
o4vxolqj4s8m8nga4qsiwyas,APPROVED,2021-01-16T16:22:54Z,2021-01-16T16:43:08Z,1213.785,28,282,0,100,2021-01-17T01:30:06Z,684BBD13,United States,United States,Full-Time,White,DATA EXPIRED,United States,Female,No
t3kgrms1lbbhqq5wd5w3twiv,APPROVED,2021-01-16T16:22:50Z,2021-01-16T16:46:28Z,1417.912,41,366,3,100,2021-01-17T01:30:08Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Male,No
hc3aggn2z2ghcxw6s9w9vbv2,APPROVED,2021-01-16T16:22:20Z,2021-01-16T16:27:03Z,283.07,50,616,2,100,2021-01-17T01:30:09Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
tfddgbm4wjuxwin5hlia5rgy,APPROVED,2021-01-16T16:22:29Z,2021-01-16T16:30:18Z,469.642,42,383,0,100,2021-01-17T01:30:12Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Male,No
86ttpl1ggrh9ozzogssp7xum,APPROVED,2021-01-16T16:23:40Z,2021-01-16T16:32:36Z,536.272,34,282,1,100,2021-01-17T01:30:14Z,684BBD13,United States,United States,DATA EXPIRED,White,DATA EXPIRED,United States,Female,No
j7izzzte6arjwxlhmxhnsl30,APPROVED,2021-01-16T16:22:20Z,2021-01-16T16:25:55Z,214.757,27,467,1,100,2021-01-17T01:30:16Z,684BBD13,United States,United States,Part-Time,White,English,United States,Male,No
3m0d106075duohup84okwdu8,APPROVED,2021-01-16T16:22:19Z,2021-01-16T16:29:54Z,454.576,26,819,2,100,2021-01-17T01:30:18Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,Yes
i6fq96ef7lxg6wpfwbblmsz4,APPROVED,2021-01-16T16:22:33Z,2021-01-16T16:27:16Z,282.721,21,25,0,100,2021-01-17T01:30:21Z,684BBD13,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Male,Yes
1l5b0icue3oeecpn2h8oj8ee,APPROVED,2021-01-16T16:22:28Z,2021-01-16T16:27:37Z,309.576,63,417,1,100,2021-01-17T01:30:23Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
no27qzhmtlxqqvi38wu4vrdx,APPROVED,2021-01-16T16:22:33Z,2021-01-16T16:41:31Z,1138.334,38,363,4,99,2021-01-17T01:30:24Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
s8c8yxmzrp560avt5lucgmck,APPROVED,2021-01-17T05:02:27Z,2021-01-17T05:06:15Z,227.219,21,140,1,100,2021-01-17T08:07:18Z,684BBD13,United States,United States,Part-Time,White,English,United States,Female,Yes
geo3y4pe9fd8hpfrmikar5jx,APPROVED,2021-01-17T05:02:31Z,2021-01-17T05:13:32Z,660.38,28,868,1,100,2021-01-17T08:07:21Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,Yes
tlg4zwrerg0nss0uv2i3bnqc,APPROVED,2021-01-17T05:02:32Z,2021-01-17T05:07:51Z,318.698,31,1293,1,100,2021-01-17T08:07:27Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
pdfx0ham9sta8mh6wvqdsyst,APPROVED,2021-01-17T05:02:37Z,2021-01-17T05:06:16Z,218.814,25,801,2,100,2021-01-17T08:07:34Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,No
5vdq7zq6h8h2n56u56gu08sm,APPROVED,2021-01-17T05:02:34Z,2021-01-17T05:07:34Z,300.054,67,674,1,100,2021-01-17T08:07:39Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United States,Female,No
re9dj2sg8w6qd95gjr6y1aji,APPROVED,2021-01-17T05:04:06Z,2021-01-17T05:14:25Z,618.812,36,238,0,100,2021-01-17T08:07:43Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,No
n9po4r2fuyyo5xyh6yr7jgf1,APPROVED,2021-01-17T05:02:39Z,2021-01-17T05:07:44Z,305.229,28,21,0,100,2021-01-17T08:07:47Z,684BBD13,United States,United States,Part-Time,White,DATA EXPIRED,United States,Male,Yes
dpds0atxox50yy78ycuqwaeu,APPROVED,2021-01-17T05:02:43Z,2021-01-17T05:27:54Z,1510.684,27,1204,8,99,2021-01-17T08:07:49Z,684BBD13,United States,United States,Full-Time,White,English,United States,Male,Yes
95i2rpdp3bl6kuczkabk1mtt,APPROVED,2021-01-17T05:02:44Z,2021-01-17T05:06:35Z,230.664,22,742,0,100,2021-01-17T08:07:56Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Female,No
38go7ndswm2mltfk0w1vsuin,APPROVED,2021-01-17T05:02:52Z,2021-01-17T05:06:25Z,213.081,21,40,0,100,2021-01-17T08:10:30Z,NOCODE,United States,United States,Unemployed (and job seeking),White,DATA EXPIRED,United States,Female,Yes
kgqsj4cc1nac8qj4iuk59nnb,APPROVED,2021-01-17T05:02:52Z,2021-01-17T05:07:47Z,295.051,56,569,2,100,2021-01-17T08:08:01Z,684BBD13,United States,United States,Full-Time,White,English,United States,Female,No
95zh93odyjb46vg8r8rqbi2m,APPROVED,2021-01-18T19:02:22Z,2021-01-18T19:05:38Z,196.374,22,311,3,99,2021-01-18T19:07:11Z,684BBD13,United States,United States,Unemployed (and job seeking),White,English,United States,Male,No
075dkbekjs8tvozy7s54t44d,APPROVED,2021-01-19T02:24:40Z,2021-01-19T02:28:16Z,216.545,19,410,1,100,2021-01-19T06:02:59Z,684BBD13,United States,United States,DATA EXPIRED,Black,English,United States,Female,Yes
zuvf2h73ry974k3sxq0p2bo9,APPROVED,2021-01-19T02:44:51Z,2021-01-19T02:48:24Z,213.118,19,75,2,98,2021-01-19T06:03:03Z,684BBD13,United States,United States,Unemployed (and job seeking),Black,DATA EXPIRED,United States,Male,Yes
llqza9vgtxclrw6ikxkk40dj,APPROVED,2021-01-19T03:02:04Z,2021-01-19T03:07:31Z,326.228,19,49,0,100,2021-01-19T06:03:06Z,684BBD13,United Kingdom,United States,Part-Time,Black,English,United States,Female,Yes
kpe9uy0thrd0yymglh9r3d4k,APPROVED,2021-01-19T03:06:36Z,2021-01-19T03:18:57Z,740.199,63,481,0,100,2021-01-19T06:03:09Z,684BBD13,United States,United States,"Not in paid work (e.g. homemaker', 'retired or disabled)",Black,English,United States,Female,No
